Date,0,1,2,3,4,5,6,7,8,9
1999-09-14,-0.0017825132,-0.0017825132,-0.0017825132,-0.0017825132,-0.0017825132,-0.0017825132,-0.0017825132,-0.0017825132,-0.0017825132,-0.0017825132
1999-09-15,-0.0019266708,-0.0019266708,-0.0019266708,-0.0019266708,-0.0019266708,-0.0019266708,-0.0019266708,-0.0019266708,-0.0019266708,-0.0019266708
1999-09-16,-0.0013552267,-0.0013552267,-0.0013552267,-0.0013552267,-0.0013552267,-0.0013552267,-0.0013552267,-0.0013552267,-0.0013552267,-0.0013552267
1999-09-17,-0.0013199225,-0.0013199225,-0.0013199225,-0.0013199225,-0.0013199225,-0.0013199225,-0.0013199225,-0.0013199225,-0.0013199225,-0.0013199225
1999-09-20,-0.0013922646,-0.0013922646,-0.0013922646,-0.0013922646,-0.0013922646,-0.0013922646,-0.0013922646,-0.0013922646,-0.0013922646,-0.0013922646
1999-09-21,-0.0014427917,-0.0014427917,-0.0014427917,-0.0014427917,-0.0014427917,-0.0014427917,-0.0014427917,-0.0014427917,-0.0014427917,-0.0014427917
1999-09-22,-0.00139989,-0.00139989,-0.00139989,-0.00139989,-0.00139989,-0.00139989,-0.00139989,-0.00139989,-0.00139989,-0.00139989
1999-09-23,-0.0014285982,-0.0014285982,-0.0014285982,-0.0014285982,-0.0014285982,-0.0014285982,-0.0014285982,-0.0014285982,-0.0014285982,-0.0014285982
1999-09-24,-0.0013399301,-0.0013399301,-0.0013399301,-0.0013399301,-0.0013399301,-0.0013399301,-0.0013399301,-0.0013399301,-0.0013399301,-0.0013399301
1999-09-27,-0.0013190641,-0.0013190641,-0.0013190641,-0.0013190641,-0.0013190641,-0.0013190641,-0.0013190641,-0.0013190641,-0.0013190641,-0.0013190641
1999-09-28,-0.001250226,-0.001250226,-0.001250226,-0.001250226,-0.001250226,-0.001250226,-0.001250226,-0.001250226,-0.001250226,-0.001250226
1999-09-29,-0.0013234076,-0.0013234076,-0.0013234076,-0.0013234076,-0.0013234076,-0.0013234076,-0.0013234076,-0.0013234076,-0.0013234076,-0.0013234076
1999-09-30,-0.001307365,-0.001307365,-0.001307365,-0.001307365,-0.001307365,-0.001307365,-0.001307365,-0.001307365,-0.001307365,-0.001307365
1999-10-01,-0.0013380549,-0.0013380549,-0.0013380549,-0.0013380549,-0.0013380549,-0.0013380549,-0.0013380549,-0.0013380549,-0.0013380549,-0.0013380549
1999-10-04,0.00077226944,0.00077226944,0.00077226944,0.00077226944,0.00077226944,0.00077226944,0.00077226944,0.00077226944,0.00077226944,0.00077226944
1999-10-05,0.00015408793,0.00015408793,0.00015408793,0.00015408793,0.00015408793,0.00015408793,0.00015408793,0.00015408793,0.00015408793,0.00015408793
1999-10-06,-0.0011907397,-0.0011907397,-0.0011907397,-0.0011907397,-0.0011907397,-0.0011907397,-0.0011907397,-0.0011907397,-0.0011907397,-0.0011907397
1999-10-07,-0.0019617346,-0.0019617346,-0.0019617346,-0.0019617346,-0.0019617346,-0.0019617346,-0.0019617346,-0.0019617346,-0.0019617346,-0.0019617346
1999-10-08,-0.0020307172,-0.0020307172,-0.0020307172,-0.0020307172,-0.0020307172,-0.0020307172,-0.0020307172,-0.0020307172,-0.0020307172,-0.0020307172
1999-10-11,-0.0021349099,-0.0021349099,-0.0021349099,-0.0021349099,-0.0021349099,-0.0021349099,-0.0021349099,-0.0021349099,-0.0021349099,-0.0021349099
1999-10-12,-0.0011513585,-0.0011513585,-0.0011513585,-0.0011513585,-0.0011513585,-0.0011513585,-0.0011513585,-0.0011513585,-0.0011513585,-0.0011513585
1999-10-13,-0.00029571145,-0.00029571145,-0.00029571145,-0.00029571145,-0.00029571145,-0.00029571145,-0.00029571145,-0.00029571145,-0.00029571145,-0.00029571145
1999-10-14,-0.0004927077,-0.0004927077,-0.0004927077,-0.0004927077,-0.0004927077,-0.0004927077,-0.0004927077,-0.0004927077,-0.0004927077,-0.0004927077
1999-10-15,-0.0006283317,-0.0006283317,-0.0006283317,-0.0006283317,-0.0006283317,-0.0006283317,-0.0006283317,-0.0006283317,-0.0006283317,-0.0006283317
1999-10-18,-0.0007528821,-0.0007528821,-0.0007528821,-0.0007528821,-0.0007528821,-0.0007528821,-0.0007528821,-0.0007528821,-0.0007528821,-0.0007528821
1999-10-19,0.00027234468,0.00027234468,0.00027234468,0.00027234468,0.00027234468,0.00027234468,0.00027234468,0.00027234468,0.00027234468,0.00027234468
1999-10-20,0.0007351511,0.0007351511,0.0007351511,0.0007351511,0.0007351511,0.0007351511,0.0007351511,0.0007351511,0.0007351511,0.0007351511
1999-10-21,-0.0006480693,0.00019616584,-0.00025821486,0.00019250394,-0.00049132097,0.00021234975,-0.00026208273,0.00013894957,-0.0004182635,0.00019763265
1999-10-22,-0.00087597093,-0.00011489997,-0.0003808266,7.917764e-05,-0.00039969245,0.00019029208,-0.00036051532,2.7838047e-05,-0.00022927305,0.00024954043
1999-10-25,-0.00049945177,0.00014985353,-0.00046953306,1.0278134e-05,-0.00026647918,0.00029467032,-0.00040022115,-3.7634105e-05,-0.00018741528,0.00018712741
1999-10-26,-0.0002455744,0.00022720938,-0.00044701586,-8.672729e-05,-0.00018504294,0.00015404893,-0.000375225,-9.191473e-05,-0.00021787867,6.856932e-05
1999-10-27,-0.00018151823,-0.00013202816,-0.00035792257,-0.00020501859,-0.00017147389,-4.8535614e-05,-0.00027175093,-0.0002297986,-0.00014107552,-5.3605792e-05
1999-10-28,-8.696827e-05,-8.0150596e-05,-0.0001220871,-0.00020920837,-5.4219534e-05,-0.00010191515,-0.00015561096,-0.0002599639,-3.1410804e-05,-0.00015124975
1999-10-29,2.640838e-05,-8.4333355e-05,5.949347e-06,-0.00022774097,3.286873e-05,-0.00021086357,-0.0002278352,-0.00034919678,-3.883493e-05,-0.00039672747
1999-11-01,-2.8975366e-05,-0.00044437018,-0.00022845462,-0.00040792485,9.438198e-06,-0.00043326142,-0.00029458804,-0.00045257504,5.403688e-05,-0.00038598632
1999-11-02,3.2787415e-05,-0.00039099084,-0.00035891123,-0.0004552871,1.67189e-05,-0.00033463433,-0.00023561457,-0.00044686423,-3.7459627e-05,-0.00029275738
1999-11-03,7.81689e-05,-0.00040367933,-0.00027205533,-0.0005199504,-6.777022e-05,-0.00035234445,-0.00012948972,-0.00043420697,-8.5969106e-05,-0.00029638188
1999-11-04,-4.8112677e-05,-0.00044460702,-0.00013903365,-0.00045252818,-4.238388e-05,-0.0002808152,-1.9570638e-05,-0.00040412924,-6.6946726e-05,-0.00021487221
1999-11-05,-0.00011799068,-0.00034955156,-4.8686925e-05,-0.0004194307,-1.8543855e-05,-0.00024058254,2.9939576e-05,-0.00029339132,-2.0549487e-05,-0.00020371517
1999-11-08,-0.00067840086,-0.00067418814,-0.0006764572,-0.0006728523,-0.000675756,-0.00067218347,-0.000674215,-0.00067125715,-0.00067366625,-0.0006706966
